trial,maze,time_s,x,y,z,angle,event
1,Hard039,4.798,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.814,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.831,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.847,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.863,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.880,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.896,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.913,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.933,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.946,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.963,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.981,3.2500,0.0000,3.2500,86.04,
1,Hard039,4.999,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.013,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.030,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.046,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.064,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.080,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.096,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.113,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.130,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.146,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.163,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.181,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.197,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.215,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.230,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.250,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.266,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.281,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.297,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.314,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.330,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.346,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.364,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.380,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.397,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.414,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.430,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.449,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.463,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.480,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.497,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.514,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.530,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.546,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.565,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.580,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.596,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.615,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.630,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.648,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.663,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.680,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.697,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.714,3.2500,0.0000,3.2500,86.04,
1,Hard039,5.730,3.2500,0.0000,3.2500,86.04,
